game_id,stat,away_value,home_value,away_team,home_team,away_team_header,home_team_header
200209220sfo,First Downs,12,22,Washington Redskins,San Francisco 49ers,WAS,SFO
200209220sfo,Rush-Yds-TDs,16-57-0,41-252-2,Washington Redskins,San Francisco 49ers,WAS,SFO
200209220sfo,Cmp-Att-Yd-TD-INT,18-30-183-1-1,15-28-125-0-1,Washington Redskins,San Francisco 49ers,WAS,SFO
200209220sfo,Sacked-Yards,3-23,2-11,Washington Redskins,San Francisco 49ers,WAS,SFO
200209220sfo,Net Pass Yards,160,114,Washington Redskins,San Francisco 49ers,WAS,SFO
200209220sfo,Total Yards,217,366,Washington Redskins,San Francisco 49ers,WAS,SFO
200209220sfo,Fumbles-Lost,3-2,0-0,Washington Redskins,San Francisco 49ers,WAS,SFO
200209220sfo,Turnovers,3,1,Washington Redskins,San Francisco 49ers,WAS,SFO
200209220sfo,Penalties-Yards,4-35,5-50,Washington Redskins,San Francisco 49ers,WAS,SFO
200209220sfo,Third Down Conv.,4-12,6-14,Washington Redskins,San Francisco 49ers,WAS,SFO
200209220sfo,Fourth Down Conv.,0-0,0-0,Washington Redskins,San Francisco 49ers,WAS,SFO
200209220sfo,Time of Possession,24:05,35:55,Washington Redskins,San Francisco 49ers,WAS,SFO
