game_id,stat,away_value,home_value,away_team,home_team,away_team_header,home_team_header
200209080gnb,First Downs,22,29,Atlanta Falcons,Green Bay Packers,ATL,GNB
200209080gnb,Rush-Yds-TDs,30-180-3,38-211-2,Atlanta Falcons,Green Bay Packers,ATL,GNB
200209080gnb,Cmp-Att-Yd-TD-INT,15-23-209-1-0,25-36-284-2-0,Atlanta Falcons,Green Bay Packers,ATL,GNB
200209080gnb,Sacked-Yards,4-15,2-11,Atlanta Falcons,Green Bay Packers,ATL,GNB
200209080gnb,Net Pass Yards,194,273,Atlanta Falcons,Green Bay Packers,ATL,GNB
200209080gnb,Total Yards,374,484,Atlanta Falcons,Green Bay Packers,ATL,GNB
200209080gnb,Fumbles-Lost,2-1,3-1,Atlanta Falcons,Green Bay Packers,ATL,GNB
200209080gnb,Turnovers,1,1,Atlanta Falcons,Green Bay Packers,ATL,GNB
200209080gnb,Penalties-Yards,4-82,3-15,Atlanta Falcons,Green Bay Packers,ATL,GNB
200209080gnb,Third Down Conv.,4-8,8-15,Atlanta Falcons,Green Bay Packers,ATL,GNB
200209080gnb,Fourth Down Conv.,0-0,1-1,Atlanta Falcons,Green Bay Packers,ATL,GNB
200209080gnb,Time of Possession,30:55,38:50,Atlanta Falcons,Green Bay Packers,ATL,GNB
