game_id,stat,away_value,home_value,away_team,home_team,away_team_header,home_team_header
200209220oti,First Downs,26,13,Cleveland Browns,Tennessee Titans,CLE,TEN
200209220oti,Rush-Yds-TDs,20-92-0,34-86-1,Cleveland Browns,Tennessee Titans,CLE,TEN
200209220oti,Cmp-Att-Yd-TD-INT,36-50-326-3-1,15-23-107-2-0,Cleveland Browns,Tennessee Titans,CLE,TEN
200209220oti,Sacked-Yards,3-15,1-6,Cleveland Browns,Tennessee Titans,CLE,TEN
200209220oti,Net Pass Yards,311,101,Cleveland Browns,Tennessee Titans,CLE,TEN
200209220oti,Total Yards,403,187,Cleveland Browns,Tennessee Titans,CLE,TEN
200209220oti,Fumbles-Lost,4-3,1-0,Cleveland Browns,Tennessee Titans,CLE,TEN
200209220oti,Turnovers,4,0,Cleveland Browns,Tennessee Titans,CLE,TEN
200209220oti,Penalties-Yards,7-57,13-96,Cleveland Browns,Tennessee Titans,CLE,TEN
200209220oti,Third Down Conv.,8-15,3-13,Cleveland Browns,Tennessee Titans,CLE,TEN
200209220oti,Fourth Down Conv.,0-0,1-1,Cleveland Browns,Tennessee Titans,CLE,TEN
200209220oti,Time of Possession,31:02,33:11,Cleveland Browns,Tennessee Titans,CLE,TEN
