game_id,stat,away_value,home_value,away_team,home_team,away_team_header,home_team_header
200210270kan,First Downs,26,22,Oakland Raiders,Kansas City Chiefs,OAK,KAN
200210270kan,Rush-Yds-TDs,17-83-0,30-133-1,Oakland Raiders,Kansas City Chiefs,OAK,KAN
200210270kan,Cmp-Att-Yd-TD-INT,35-55-334-1-1,18-30-208-1-2,Oakland Raiders,Kansas City Chiefs,OAK,KAN
200210270kan,Sacked-Yards,0-0,3-18,Oakland Raiders,Kansas City Chiefs,OAK,KAN
200210270kan,Net Pass Yards,334,190,Oakland Raiders,Kansas City Chiefs,OAK,KAN
200210270kan,Total Yards,417,323,Oakland Raiders,Kansas City Chiefs,OAK,KAN
200210270kan,Fumbles-Lost,2-1,1-0,Oakland Raiders,Kansas City Chiefs,OAK,KAN
200210270kan,Turnovers,2,2,Oakland Raiders,Kansas City Chiefs,OAK,KAN
200210270kan,Penalties-Yards,6-27,4-33,Oakland Raiders,Kansas City Chiefs,OAK,KAN
200210270kan,Third Down Conv.,3-9,6-12,Oakland Raiders,Kansas City Chiefs,OAK,KAN
200210270kan,Fourth Down Conv.,0-0,0-0,Oakland Raiders,Kansas City Chiefs,OAK,KAN
200210270kan,Time of Possession,28:27,31:33,Oakland Raiders,Kansas City Chiefs,OAK,KAN
