game_id,stat,away_value,home_value,away_team,home_team,away_team_header,home_team_header
200210130nwe,First Downs,20,20,Green Bay Packers,New England Patriots,GNB,NWE
200210130nwe,Rush-Yds-TDs,36-158-1,22-123-0,Green Bay Packers,New England Patriots,GNB,NWE
200210130nwe,Cmp-Att-Yd-TD-INT,17-27-147-3-0,24-44-183-1-3,Green Bay Packers,New England Patriots,GNB,NWE
200210130nwe,Sacked-Yards,1-4,2-17,Green Bay Packers,New England Patriots,GNB,NWE
200210130nwe,Net Pass Yards,143,166,Green Bay Packers,New England Patriots,GNB,NWE
200210130nwe,Total Yards,301,289,Green Bay Packers,New England Patriots,GNB,NWE
200210130nwe,Fumbles-Lost,1-0,2-1,Green Bay Packers,New England Patriots,GNB,NWE
200210130nwe,Turnovers,0,4,Green Bay Packers,New England Patriots,GNB,NWE
200210130nwe,Penalties-Yards,5-60,12-126,Green Bay Packers,New England Patriots,GNB,NWE
200210130nwe,Third Down Conv.,5-14,6-13,Green Bay Packers,New England Patriots,GNB,NWE
200210130nwe,Fourth Down Conv.,1-1,1-2,Green Bay Packers,New England Patriots,GNB,NWE
200210130nwe,Time of Possession,32:13,27:47,Green Bay Packers,New England Patriots,GNB,NWE
