game_id,stat,away_value,home_value,away_team,home_team,away_team_header,home_team_header
200210130clt,First Downs,15,19,Baltimore Ravens,Indianapolis Colts,BAL,IND
200210130clt,Rush-Yds-TDs,26-105-2,19-60-0,Baltimore Ravens,Indianapolis Colts,BAL,IND
200210130clt,Cmp-Att-Yd-TD-INT,15-28-163-0-1,30-40-284-1-1,Baltimore Ravens,Indianapolis Colts,BAL,IND
200210130clt,Sacked-Yards,3-24,5-27,Baltimore Ravens,Indianapolis Colts,BAL,IND
200210130clt,Net Pass Yards,139,257,Baltimore Ravens,Indianapolis Colts,BAL,IND
200210130clt,Total Yards,244,317,Baltimore Ravens,Indianapolis Colts,BAL,IND
200210130clt,Fumbles-Lost,7-2,1-0,Baltimore Ravens,Indianapolis Colts,BAL,IND
200210130clt,Turnovers,3,1,Baltimore Ravens,Indianapolis Colts,BAL,IND
200210130clt,Penalties-Yards,5-52,9-70,Baltimore Ravens,Indianapolis Colts,BAL,IND
200210130clt,Third Down Conv.,4-13,3-13,Baltimore Ravens,Indianapolis Colts,BAL,IND
200210130clt,Fourth Down Conv.,1-1,0-0,Baltimore Ravens,Indianapolis Colts,BAL,IND
200210130clt,Time of Possession,28:59,31:01,Baltimore Ravens,Indianapolis Colts,BAL,IND
