game_id,stat,away_value,home_value,away_team,home_team,away_team_header,home_team_header
200209220crd,First Downs,19,15,San Diego Chargers,Arizona Cardinals,SDG,ARI
200209220crd,Rush-Yds-TDs,34-125-2,21-97-0,San Diego Chargers,Arizona Cardinals,SDG,ARI
200209220crd,Cmp-Att-Yd-TD-INT,17-31-181-0-1,16-36-229-2-2,San Diego Chargers,Arizona Cardinals,SDG,ARI
200209220crd,Sacked-Yards,2-17,3-29,San Diego Chargers,Arizona Cardinals,SDG,ARI
200209220crd,Net Pass Yards,164,200,San Diego Chargers,Arizona Cardinals,SDG,ARI
200209220crd,Total Yards,289,297,San Diego Chargers,Arizona Cardinals,SDG,ARI
200209220crd,Fumbles-Lost,0-0,1-1,San Diego Chargers,Arizona Cardinals,SDG,ARI
200209220crd,Turnovers,1,3,San Diego Chargers,Arizona Cardinals,SDG,ARI
200209220crd,Penalties-Yards,8-80,2-25,San Diego Chargers,Arizona Cardinals,SDG,ARI
200209220crd,Third Down Conv.,7-15,7-16,San Diego Chargers,Arizona Cardinals,SDG,ARI
200209220crd,Fourth Down Conv.,0-0,0-1,San Diego Chargers,Arizona Cardinals,SDG,ARI
200209220crd,Time of Possession,34:17,25:43,San Diego Chargers,Arizona Cardinals,SDG,ARI
