game_id,stat,away_value,home_value,away_team,home_team,away_team_header,home_team_header
200210270nyj,First Downs,18,14,Cleveland Browns,New York Jets,CLE,NYJ
200210270nyj,Rush-Yds-TDs,21-55-0,20-66-0,Cleveland Browns,New York Jets,CLE,NYJ
200210270nyj,Cmp-Att-Yd-TD-INT,32-48-294-2-0,19-27-183-2-1,Cleveland Browns,New York Jets,CLE,NYJ
200210270nyj,Sacked-Yards,2-15,1-8,Cleveland Browns,New York Jets,CLE,NYJ
200210270nyj,Net Pass Yards,279,175,Cleveland Browns,New York Jets,CLE,NYJ
200210270nyj,Total Yards,334,241,Cleveland Browns,New York Jets,CLE,NYJ
200210270nyj,Fumbles-Lost,2-0,4-2,Cleveland Browns,New York Jets,CLE,NYJ
200210270nyj,Turnovers,0,3,Cleveland Browns,New York Jets,CLE,NYJ
200210270nyj,Penalties-Yards,7-45,6-40,Cleveland Browns,New York Jets,CLE,NYJ
200210270nyj,Third Down Conv.,9-19,3-9,Cleveland Browns,New York Jets,CLE,NYJ
200210270nyj,Fourth Down Conv.,1-1,0-0,Cleveland Browns,New York Jets,CLE,NYJ
200210270nyj,Time of Possession,37:54,22:06,Cleveland Browns,New York Jets,CLE,NYJ
