game_id,stat,away_value,home_value,away_team,home_team,away_team_header,home_team_header
200211030cle,First Downs,25,9,Pittsburgh Steelers,Cleveland Browns,PIT,CLE
200211030cle,Rush-Yds-TDs,39-136-0,14-36-0,Pittsburgh Steelers,Cleveland Browns,PIT,CLE
200211030cle,Cmp-Att-Yd-TD-INT,25-44-265-2-1,15-24-181-2-2,Pittsburgh Steelers,Cleveland Browns,PIT,CLE
200211030cle,Sacked-Yards,2-10,4-24,Pittsburgh Steelers,Cleveland Browns,PIT,CLE
200211030cle,Net Pass Yards,255,157,Pittsburgh Steelers,Cleveland Browns,PIT,CLE
200211030cle,Total Yards,391,193,Pittsburgh Steelers,Cleveland Browns,PIT,CLE
200211030cle,Fumbles-Lost,2-0,1-1,Pittsburgh Steelers,Cleveland Browns,PIT,CLE
200211030cle,Turnovers,1,3,Pittsburgh Steelers,Cleveland Browns,PIT,CLE
200211030cle,Penalties-Yards,3-21,11-85,Pittsburgh Steelers,Cleveland Browns,PIT,CLE
200211030cle,Third Down Conv.,10-20,2-9,Pittsburgh Steelers,Cleveland Browns,PIT,CLE
200211030cle,Fourth Down Conv.,1-3,1-1,Pittsburgh Steelers,Cleveland Browns,PIT,CLE
200211030cle,Time of Possession,42:10,17:50,Pittsburgh Steelers,Cleveland Browns,PIT,CLE
