game_id,stat,away_value,home_value,away_team,home_team,away_team_header,home_team_header
200209150clt,First Downs,17,29,Miami Dolphins,Indianapolis Colts,MIA,IND
200209150clt,Rush-Yds-TDs,34-163-1,31-143-0,Miami Dolphins,Indianapolis Colts,MIA,IND
200209150clt,Cmp-Att-Yd-TD-INT,13-18-187-2-1,26-45-289-1-3,Miami Dolphins,Indianapolis Colts,MIA,IND
200209150clt,Sacked-Yards,1-8,0-0,Miami Dolphins,Indianapolis Colts,MIA,IND
200209150clt,Net Pass Yards,179,289,Miami Dolphins,Indianapolis Colts,MIA,IND
200209150clt,Total Yards,342,432,Miami Dolphins,Indianapolis Colts,MIA,IND
200209150clt,Fumbles-Lost,2-0,0-0,Miami Dolphins,Indianapolis Colts,MIA,IND
200209150clt,Turnovers,1,3,Miami Dolphins,Indianapolis Colts,MIA,IND
200209150clt,Penalties-Yards,11-68,5-35,Miami Dolphins,Indianapolis Colts,MIA,IND
200209150clt,Third Down Conv.,5-10,4-11,Miami Dolphins,Indianapolis Colts,MIA,IND
200209150clt,Fourth Down Conv.,0-0,1-2,Miami Dolphins,Indianapolis Colts,MIA,IND
200209150clt,Time of Possession,28:47,31:13,Miami Dolphins,Indianapolis Colts,MIA,IND
