game_id,stat,away_value,home_value,away_team,home_team,away_team_header,home_team_header
200209290crd,First Downs,14,18,New York Giants,Arizona Cardinals,NYG,ARI
200209290crd,Rush-Yds-TDs,17-67-1,36-102-1,New York Giants,Arizona Cardinals,NYG,ARI
200209290crd,Cmp-Att-Yd-TD-INT,19-36-199-0-2,23-32-168-1-0,New York Giants,Arizona Cardinals,NYG,ARI
200209290crd,Sacked-Yards,1-3,1-7,New York Giants,Arizona Cardinals,NYG,ARI
200209290crd,Net Pass Yards,196,161,New York Giants,Arizona Cardinals,NYG,ARI
200209290crd,Total Yards,263,263,New York Giants,Arizona Cardinals,NYG,ARI
200209290crd,Fumbles-Lost,1-1,2-1,New York Giants,Arizona Cardinals,NYG,ARI
200209290crd,Turnovers,3,1,New York Giants,Arizona Cardinals,NYG,ARI
200209290crd,Penalties-Yards,10-110,5-35,New York Giants,Arizona Cardinals,NYG,ARI
200209290crd,Third Down Conv.,3-11,10-17,New York Giants,Arizona Cardinals,NYG,ARI
200209290crd,Fourth Down Conv.,1-3,0-1,New York Giants,Arizona Cardinals,NYG,ARI
200209290crd,Time of Possession,23:55,36:05,New York Giants,Arizona Cardinals,NYG,ARI
