game_id,stat,away_value,home_value,away_team,home_team,away_team_header,home_team_header
200210060buf,First Downs,24,29,Oakland Raiders,Buffalo Bills,OAK,BUF
200210060buf,Rush-Yds-TDs,27-142-3,18-80-2,Oakland Raiders,Buffalo Bills,OAK,BUF
200210060buf,Cmp-Att-Yd-TD-INT,23-38-357-3-0,32-53-417-2-3,Oakland Raiders,Buffalo Bills,OAK,BUF
200210060buf,Sacked-Yards,1-4,5-18,Oakland Raiders,Buffalo Bills,OAK,BUF
200210060buf,Net Pass Yards,353,399,Oakland Raiders,Buffalo Bills,OAK,BUF
200210060buf,Total Yards,495,479,Oakland Raiders,Buffalo Bills,OAK,BUF
200210060buf,Fumbles-Lost,1-0,1-0,Oakland Raiders,Buffalo Bills,OAK,BUF
200210060buf,Turnovers,0,3,Oakland Raiders,Buffalo Bills,OAK,BUF
200210060buf,Penalties-Yards,10-120,7-43,Oakland Raiders,Buffalo Bills,OAK,BUF
200210060buf,Third Down Conv.,6-12,7-15,Oakland Raiders,Buffalo Bills,OAK,BUF
200210060buf,Fourth Down Conv.,0-0,1-1,Oakland Raiders,Buffalo Bills,OAK,BUF
200210060buf,Time of Possession,28:28,31:32,Oakland Raiders,Buffalo Bills,OAK,BUF
